برناییم	V$برآمد+PREF NEG IND PRES 1PL#PREF NEG IND PRES 2SG PRO1SG#PREF NEG IMP 2SG PRO1SG
برناییی	V$برآمد+PREF NEG SUB IRR 2SG
برنباید	V$برآمد+PREF NEG BE IND PRES 2PL#PREF NEG BE IND PRES 3SG#PREF NEG BE IMP 2PL
برنبست	V$بربست+PREF NEG IND PAST 3SG
برنبسته‌ام	V$بربست+PREF NEG IND 1SG PERF
برنبندی	V$بربست+PREF NEG IND PRES 2SG
برنتابد	V$برتافت+PREF NEG IND PRES 3SG*برتابید+PREF NEG IND PRES 3SG
برنتابدی	V$برتافت+PREF NEG SUB IRR 3SG*برتابید+PREF NEG SUB IRR 3SG
برنتابم	V$برتافت+PREF NEG IND PRES 1SG#PREF NEG IMP 2SG PRO1SG*برتابید+PREF NEG IND PRES 1SG#PREF NEG IMP 2SG PRO1SG
برنتابند	V$برتافت+PREF NEG IND PRES 3PL*برتابید+PREF NEG IND PRES 3PL
برنتابی	V$برتافت+PREF NEG IND PRES 2SG*برتابید+PREF NEG IND PRES 2SG
برنتابید	V$برتافت+PREF NEG IND PRES 2PL#PREF NEG IMP 2PL*برتابید+PREF NEG IND PRES 2PL#PREF NEG IND PAST 3SG#PREF NEG IMP 2PL
برنتابیم	V$برتافت+PREF NEG IND PRES 1PL*برتابید+PREF NEG IND PRES 1PL
برنتافت	V$برتافت+PREF NEG IND PAST 3SG
برنتافتم	V$برتافت+PREF NEG IND PAST 1SG#PREF NEG IND PAST 3SG PRO1SG
برنتافتند	V$برتافت+PREF NEG IND PAST 3PL
برنتاود	V$برتاوید+PREF NEG IND PRES 3SG
برنج	V$رنجید+BE IMP 2SG
برنجان	V$رنجاند+BE IMP 2SG
برنجاند	V$رنجاند+BE IND PAST 3SG#BE IND PRES 3SG*رنجید+BE SUB PRES 3PL
برنجاندت	V$رنجاند+BE IND PAST 3SG PRO2SG#BE IND PRES 3SG PRO2SG*رنجید+BE SUB PRES 3PL PRO2SG
برنجانش	V$رنجاند+BE IMP 2SG PRO3SG
برنجانم	V$رنجاند+BE IMP 2SG PRO1SG#BE IND PRES 1SG
برنجانند	V$رنجاند+BE IND PRES 3PL
برنجانی	V$رنجاند+BE IND PRES 2SG
برنجد	V$رنجید+BE IND PRES 3SG
برنجست	V$برجست+PREF NEG IND PAST 3SG
برنجستم	V$برجست+PREF NEG IND PAST 1SG#PREF NEG IND PAST 3SG PRO1SG
برنجش	V$رنجید+BE IMP 2SG PRO3SG
برنجم	V$رنجید+BE IMP 2SG PRO1SG#BE IND PRES 1SG
برنجهد	V$برجهید+PREF NEG IND PRES 3SG
برنجهید	V$برجهید+PREF NEG IND PRES 2PL#PREF NEG IND PAST 3SG#PREF NEG IMP 2PL
برنجی	V$رنجید+BE IND PRES 2SG
برنجید	V$رنجید+BE IND PAST 3SG#BE IMP 2PL#BE IND PRES 2PL
برنجیدت	V$رنجید+BE IND PRES 2PL PRO2SG#BE IMP 2PL PRO2SG#BE IND PAST 3SG PRO2SG
برنجیدی	V$رنجید+BE SUB IRR 2PL#BE SUB IRRP 3SG#BE IND PAST 2SG
برنجیم	V$رنجید+BE IND PRES 1PL
برنخاست	V$برخاست+PREF NEG IND PAST 3SG
برنخاستمش	V$برخاست+PREF NEG IND PAST 1SG PRO3SG
برنخواهد	V$برخواست+PREF NEG IND PRES 3SG
برنخورد	V$برخورد+PREF NEG IND PRES 3SG#PREF NEG IND PAST 3SG
برنخوردم	V$برخورد+PREF NEG IND PAST 1SG#PREF NEG IND PRES 3SG PRO1SG#PREF NEG IND PAST 3SG PRO1SG
برنخورم	V$برخورد+PREF NEG IND PRES 1SG#PREF NEG IMP 2SG PRO1SG
برنخیزد	V$برخاست+PREF NEG IND PRES 3SG
برنخیزدت	V$برخاست+PREF NEG IND PRES 3SG PRO2SG
برنخیزم	V$برخاست+PREF NEG IND PRES 1SG#PREF NEG IMP 2SG PRO1SG
برنخیزند	V$برخاست+PREF NEG IND PRES 3PL
برنخیزی	V$برخاست+PREF NEG IND PRES 2SG
برند	V$برد+IND PRES 3PL*برید+IND PRES 3PL*رندید+BE IMP 2SG
برندارد	V$برداشت+PREF NEG IND PRES 3SG
برندارم	V$برداشت+PREF NEG IND PRES 1SG#PREF NEG IMP 2SG PRO1SG
برنداری	V$برداشت+PREF NEG IND PRES 2SG
برنداریم	V$برداشت+PREF NEG IND PRES 1PL
برنداز	V$برانداخت+PREF IMP 2SG
برنداشت	V$برداشت+PREF NEG IND PAST 3SG
برنداشتست	V$برداشت+PREF NEG IND 3SG PERF
برنداشتی	V$برداشت+PREF NEG SUB IRRP 3SG#PREF NEG IND PAST 2SG
برندت	V$برد+IND PRES 3PL PRO2SG*برید+IND PRES 3PL PRO2SG*رندید+BE IMP 2SG PRO2SG
برندش	V$برد+IND PRES 3PL PRO3SG*برید+IND PRES 3PL PRO3SG*رندید+BE IMP 2SG PRO3SG
برندم	V$برد+IND PRES 3PL PRO1SG*برید+IND PRES 3PL PRO1SG*رندید+BE IMP 2SG PRO1SG#BE IND PRES 1SG*بردمید+PREF NEG IMP 2SG
برندند	V$رندید+BE IND PRES 3PL
برنده	V$برداد+PREF NEG IMP 2SG
برندهد	V$برداد+PREF NEG IND PRES 3SG
برندوزی	V$بردوخت+PREF NEG IND PRES 2SG
برندی	V$برد+SUB IRR 3PL*برید+SUB IRR 3PL*رندید+BE IND PRES 2SG
برندید	V$بردید+PREF NEG IND PAST 3SG*رندید+BE IND PAST 3SG#BE IMP 2PL#BE IND PRES 2PL
برندیم	V$رندید+BE IND PRES 1PL
برنرست	V$بررست+PREF NEG IND PAST 3SG*بررسید+PREF NEG IMP 2SG PRO2SG
برنروی	V$بررست+PREF NEG IND PRES 2SG#PREF NEG IMP 2SG*بررفت+PREF NEG IND PRES 2SG
برنروید	V$بررست+PREF NEG IND PRES 3SG#PREF NEG IND PRES 2PL#PREF NEG IMP 2PL*بررفت+PREF NEG IND PRES 2PL#PREF NEG IMP 2PL
برنزدی	V$برزد+PREF NEG SUB IRRP 3SG#PREF NEG IND PAST 2SG
برنزدیم	V$برزد+PREF NEG IND PAST 1PL
برنزنند	V$برزد+PREF NEG IND PRES 3PL
برنسازد	V$برساخت+PREF NEG IND PRES 3SG
برنشان	V$برنشاند+PREF IMP 2SG#IMP 2SG*برنشانید+IMP 2SG
برنشاند	V$برنشاند+IND PAST 3SG#IND PRES 3SG#PREF IND PAST 3SG#PREF IND PRES 3SG*برنشانید+IND PRES 3SG
برنشاندت	V$برنشاند+PREF IND PAST 3SG PRO2SG#IND PRES 3SG PRO2SG#PREF IND PRES 3SG PRO2SG#IND PAST 3SG PRO2SG*برنشانید+IND PRES 3SG PRO2SG
برنشاندش	V$برنشاند+PREF IND PRES 3SG PRO3SG#PREF IND PAST 3SG PRO3SG#IND PRES 3SG PRO3SG#IND PAST 3SG PRO3SG*برنشانید+IND PRES 3SG PRO3SG
برنشاندند	V$برنشاند+PREF IND PAST 3PL#IND PAST 3PL
برنشانده	V$برنشاند+PP
برنشانده‌اند	V$برنشاند+IND 3PL PERF#PREF IND 3PL PERF
برنشاندی	V$برنشاند+IND PAST 2SG#PREF SUB IRR 3SG#SUB IRR 3SG#PREF IND PAST 2SG#SUB IRRP 3SG#PREF SUB IRRP 3SG*برنشانید+SUB IRR 3SG
برنشانم	V$برنشاند+PREF IND PRES 1SG#IMP 2SG PRO1SG#IND PRES 1SG#PREF IMP 2SG PRO1SG*برنشانید+IMP 2SG PRO1SG#IND PRES 1SG
برنشانی	V$برنشاند+PREF IND PRES 2SG#IND PRES 2SG*برنشانید+IND PRES 2SG
برنشست	V$برنشست+IND PAST 3SG#PREF IND PAST 3SG
برنشستن	V$برنشست+INF
برنشستند	V$برنشست+PREF IND PAST 3PL#IND PAST 3PL
برنشسته	V$برنشست+PP
برنشستی	V$برنشست+PREF IND PAST 2SG#SUB IRRP 3SG#PREF SUB IRRP 3SG#IND PAST 2SG
برنشود	V$برشد+PREF NEG IND PRES 3SG
برنشکند	V$برشکست+PREF NEG IND PRES 3SG
برنشین	V$برنشست+PREF IMP 2SG#IMP 2SG
برنشیند	V$برنشست+IND PRES 3SG#PREF IND PRES 3SG
برنشینم	V$برنشست+PREF IND PRES 1SG#IMP 2SG PRO1SG#IND PRES 1SG#PREF IMP 2SG PRO1SG
برنشینی	V$برنشست+PREF IND PRES 2SG#IND PRES 2SG
برنشینید	V$برنشست+PREF IND PRES 2PL#PREF IMP 2PL#IMP 2PL#IND PRES 2PL
برنشینیم	V$برنشست+PREF IND PRES 1PL#IND PRES 1PL
برنمیزد	V$برزد+PREF NEG MI IND PAST 3SG
برنمی‌آرم	V$برآورد+PREF NEG MI IND PRES 1SG#PREF NEG MI IMP 2SG PRO1SG
برنمی‌آمد	V$برآمد+PREF NEG MI IND PAST 3SG
برنمی‌آید	V$برآمد+PREF NEG MI IMP 2PL#PREF NEG MI IND PRES 3SG#PREF NEG MI IND PRES 2PL
برنمی‌آیم	V$برآمد+PREF NEG MI IND PRES 1PL#PREF NEG MI IND PRES 1SG
برنمی‌آیی	V$برآمد+PREF NEG MI IND PRES 2SG#PREF NEG MI SUB IRR 2SG
برنمی‌تابد	V$برتافت+PREF NEG MI IND PRES 3SG*برتابید+PREF NEG MI IND PRES 3SG
برنمی‌تابم	V$برتافت+PREF NEG MI IND PRES 1SG#PREF NEG MI IMP 2SG PRO1SG*برتابید+PREF NEG MI IND PRES 1SG#PREF NEG MI IMP 2SG PRO1SG
برنمی‌خیزد	V$برخاست+PREF NEG MI IND PRES 3SG
برنمی‌دارد	V$برداشت+PREF NEG MI IND PRES 3SG
برنمی‌دارم	V$برداشت+PREF NEG MI IND PRES 1SG#PREF NEG MI IMP 2SG PRO1SG
برنمی‌داشت	V$برداشت+PREF NEG MI IND PAST 3SG
برنمی‌رست	V$بررست+PREF NEG MI IND PAST 3SG*بررسید+PREF NEG MI IMP 2SG PRO2SG
برنمی‌کنم	V$برکرد+PREF NEG MI IND PRES 1SG#PREF NEG MI IMP 2SG PRO1SG*برکند+PREF NEG MI IND PRES 1SG#PREF NEG MI IMP 2SG PRO1SG
برنمی‌گردد	V$برگردید+PREF NEG MI IND PRES 3SG*برگشت+PREF NEG MI IND PRES 3SG
برنمی‌گیرد	V$برگرفت+PREF NEG MI IND PRES 3SG
برنمی‌گیرم	V$برگرفت+PREF NEG MI IND PRES 1SG#PREF NEG MI IMP 2SG PRO1SG
برننشینی	V$برنشست+PREF NEG IND PRES 2SG
برنه	V$برنهاد+PREF IMP 2SG#IMP 2SG
برنهاد	V$برنهاد+IND PAST 3SG#PREF IND PAST 3SG#PREF SUB PRES 3SG#SUB PRES 3SG
برنهادش	V$برنهاد+PREF SUB PRES 3SG PRO3SG#SUB PRES 3SG PRO3SG#PREF IND PAST 3SG PRO3SG#IND PAST 3SG PRO3SG
برنهادم	V$برنهاد+PREF IND PAST 3SG PRO1SG#SUB PRES 3SG PRO1SG#IND PAST 3SG PRO1SG#IND PAST 1SG#PREF SUB PRES 3SG PRO1SG#PREF IND PAST 1SG
برنهادن	V$برنهاد+INF
برنهادند	V$برنهاد+PREF IND PAST 3PL#IND PAST 3PL
برنهاده	V$برنهاد+PP
برنهاده‌ای	V$برنهاد+PREF IND 2SG PERF#IND 2SG PERF
برنهاده‌ایم	V$برنهاد+IND 1PL PERF#PREF IND 1PL PERF
برنهادی	V$برنهاد+PREF IND PAST 2SG#SUB IRRP 3SG#PREF SUB IRRP 3SG#IND PAST 2SG
برنهادیم	V$برنهاد+PREF IND PAST 1PL#IND PAST 1PL
برنهد	V$برنهاد+IND PRES 3SG#PREF IND PRES 3SG
برنهدش	V$برنهاد+PREF IND PRES 3SG PRO3SG#IND PRES 3SG PRO3SG
برنهدی	V$برنهاد+SUB IRR 3SG#PREF SUB IRR 3SG
برنهم	V$برنهاد+PREF IND PRES 1SG#IND PRES 1SG
برنهند	V$برنهاد+PREF IND PRES 3PL#IND PRES 3PL
برنهندش	V$برنهاد+PREF IND PRES 3PL PRO3SG#IND PRES 3PL PRO3SG
برنهندمان	V$برنهاد+PREF IND PRES 3PL PRO1PL#IND PRES 3PL PRO1PL
برنهی	V$برنهاد+PREF IND PRES 2SG#IND PRES 2SG
برنهید	V$برنهاد+PREF IND PRES 2PL#PREF IMP 2PL#IMP 2PL#IND PRES 2PL
برنهیم	V$برنهاد+PREF IND PRES 1PL#IND PRES 1PL
برنه‌ای	V$برآمد+PREF NEG IND PRES 2SG#PREF NEG IMP 2SG
برنورد	V$برنوردید+PREF IMP 2SG#IMP 2SG
برنوردد	V$برنوردید+IND PRES 3SG#PREF IND PRES 3SG
برنوردی	V$برنوردید+PREF IND PRES 2SG#IND PRES 2SG
برنوشت	V$برنوشت+IND PAST 3SG#PREF IND PAST 3SG
برنوشتم	V$برنوشت+PREF IND PAST 3SG PRO1SG#IND PAST 1SG#IND PAST 3SG PRO1SG#PREF IND PAST 1SG
برنوشتند	V$برنوشت+PREF IND PAST 3PL#IND PAST 3PL
برنوشته	V$برنوشت+PP
برنوشته‌اند	V$برنوشت+IND 3PL PERF#PREF IND 3PL PERF
برنوشتی	V$برنوشت+PREF IND PAST 2SG#SUB IRRP 3SG#PREF SUB IRRP 3SG#IND PAST 2SG
برنویس	V$برنوشت+PREF IMP 2SG#IMP 2SG
برنویسد	V$برنوشت+IND PRES 3SG#PREF IND PRES 3SG
برنویسم	V$برنوشت+PREF IND PRES 1SG#IMP 2SG PRO1SG#IND PRES 1SG#PREF IMP 2SG PRO1SG
برنویسیم	V$برنوشت+PREF IND PRES 1PL#IND PRES 1PL
برنچیند	V$برچید+PREF NEG IND PRES 3SG
برنکرد	V$برکرد+PREF NEG IND PAST 3SG
برنکشی	V$برکشید+PREF NEG IND PRES 2SG
برنکند	V$برکرد+PREF NEG IND PRES 3SG*برکند+PREF NEG IND PRES 3SG#PREF NEG IND PAST 3SG
برنکندش	V$برکرد+PREF NEG IND PRES 3SG PRO3SG*برکند+PREF NEG IND PRES 3SG PRO3SG#PREF NEG IND PAST 3SG PRO3SG
برنکندیم	V$برکند+PREF NEG IND PAST 1PL
برنکنم	V$برکرد+PREF NEG IND PRES 1SG#PREF NEG IMP 2SG PRO1SG*برکند+PREF NEG IND PRES 1SG#PREF NEG IMP 2SG PRO1SG
برنکنی	V$برکرد+PREF NEG IND PRES 2SG*برکند+PREF NEG IND PRES 2SG
برنکنیم	V$برکرد+PREF NEG IND PRES 1PL*برکند+PREF NEG IND PRES 1PL
برنگذرد	V$برگذشت+PREF NEG IND PRES 3SG
برنگذرم	V$برگذشت+PREF NEG IND PRES 1SG#PREF NEG IMP 2SG PRO1SG
برنگذری	V$برگذشت+PREF NEG IND PRES 2SG
برنگذریم	V$برگذشت+PREF NEG IND PRES 1PL
برنگذشتم	V$برگذشت+PREF NEG IND PAST 1SG#PREF NEG IND PAST 3SG PRO1SG
برنگرداند	V$برگرداند+PREF NEG IND PRES 3SG#PREF NEG IND PAST 3SG*برگردید+PREF NEG SUB PRES 3PL*برگشت+PREF NEG SUB PRES 3PL*برگردانید+PREF NEG IND PRES 3SG
برنگردانم	V$برگرداند+PREF NEG IND PRES 1SG#PREF NEG IMP 2SG PRO1SG*برگردانید+PREF NEG IND PRES 1SG#PREF NEG IMP 2SG PRO1SG
برنگردد	V$برگردید+PREF NEG IND PRES 3SG*برگشت+PREF NEG IND PRES 3SG
برنگردم	V$برگردید+PREF NEG IND PRES 1SG#PREF NEG IMP 2SG PRO1SG*برگشت+PREF NEG IND PRES 1SG#PREF NEG IMP 2SG PRO1SG
برنگردند	V$برگردید+PREF NEG IND PRES 3PL*برگشت+PREF NEG IND PRES 3PL
برنگردی	V$برگردید+PREF NEG IND PRES 2SG*برگشت+PREF NEG IND PRES 2SG
برنگردیم	V$برگردید+PREF NEG IND PRES 1PL*برگشت+PREF NEG IND PRES 1PL
برنگرفت	V$برگرفت+PREF NEG IND PAST 3SG
برنگرفتم	V$برگرفت+PREF NEG IND PAST 1SG#PREF NEG IND PAST 3SG PRO1SG
برنگزیدم	V$برگزید+PREF NEG IND PAST 1SG#PREF NEG IND PAST 3SG PRO1SG
برنگشایم	V$برگشاد+PREF NEG IND PRES 1PL#PREF NEG IND PRES 1SG#PREF NEG IMP 2SG PRO1SG*برگشود+PREF NEG IND PRES 1PL#PREF NEG IMP 2SG PRO1SG
برنگشت	V$برگشت+PREF NEG IND PAST 3SG
برنگشتی	V$برگشت+PREF NEG SUB IRRP 3SG#PREF NEG IND PAST 2SG
برنگشتیم	V$برگشت+PREF NEG IND PAST 1PL
برنگماری	V$برگماشت+PREF NEG IND PRES 2SG*برگمارد+PREF NEG IND PRES 2SG
برنگیرد	V$برگرفت+PREF NEG IND PRES 3SG
برنگیرم	V$برگرفت+PREF NEG IND PRES 1SG#PREF NEG IMP 2SG PRO1SG
برنگیرند	V$برگرفت+PREF NEG IND PRES 3PL
برنگیری	V$برگرفت+PREF NEG IND PRES 2SG
برنگیریم	V$برگرفت+PREF NEG IND PRES 1PL
برنیافت	V$برافتاد+PREF NEG IMP 2SG
برنیفتد	V$برافتاد+PREF NEG IND PRES 3SG
برنیفراختی	V$برافراخت+PREF NEG SUB IRRP 3SG#PREF NEG IND PAST 2SG
برنیفشانم	V$برافشاند+PREF NEG IND PRES 1SG#PREF NEG IMP 2SG PRO1SG
برنیندازی	V$برانداخت+PREF NEG IND PRES 2SG
برنینگیزد	V$برانگیخت+PREF NEG IND PRES 3SG
بره	V$رست+BE IMP 2SG*رهید+BE IMP 2SG
برها	V$برهود+IMP 2SG
برهام	V$رست+BE SUB PRES 1SG*رهید+BE SUB PRES 1SG*برهود+IND PRES 1SG
برهان	V$رهانید+BE IMP 2SG*رهاند+BE IMP 2SG
برهاناد	V$رهانید+BE SUB PRES 3SG*رهاند+BE SUB PRES 3SG
برهانادت	V$رهانید+BE SUB PRES 3SG PRO2SG*رهاند+BE SUB PRES 3SG PRO2SG
برهانت	V$رهانید+BE IMP 2SG PRO2SG*رهاند+BE IMP 2SG PRO2SG
برهاند	V$رهانید+BE IND PRES 3SG*رهاند+BE IND PAST 3SG#BE IND PRES 3SG*رست+BE SUB PRES 3PL*رهید+BE SUB PRES 3PL*برهود+IND PRES 3PL
برهاندت	V$رهانید+BE IND PRES 3SG PRO2SG*رهاند+BE IND PAST 3SG PRO2SG#BE IND PRES 3SG PRO2SG*رست+BE SUB PRES 3PL PRO2SG*رهید+BE SUB PRES 3PL PRO2SG*برهود+IND PRES 3PL PRO2SG
برهاندم	V$رهانید+BE IND PRES 3SG PRO1SG*رهاند+BE IND PRES 3SG PRO1SG#BE IND PAST 1SG#BE IND PAST 3SG PRO1SG*رست+BE SUB PRES 3PL PRO1SG*رهید+BE SUB PRES 3PL PRO1SG*برهود+IND PRES 3PL PRO1SG
برهاندمی	V$رهاند+BE SUB IRRP 1SG
برهانده‌ام	V$رهاند+BE IND 1SG PERF
برهاندی	V$رهانید+BE SUB IRR 3SG*رهاند+BE SUB IRR 3SG#BE SUB IRRP 3SG#BE IND PAST 2SG*برهود+SUB IRR 3PL
برهاندیم	V$رهاند+BE IND PAST 1PL
برهانش	V$رهانید+BE IMP 2SG PRO3SG*رهاند+BE IMP 2SG PRO3SG
برهانم	V$رهانید+BE IMP 2SG PRO1SG#BE IND PRES 1SG*رهاند+BE IMP 2SG PRO1SG#BE IND PRES 1SG
برهانمت	V$رهانید+BE IND PRES 1SG PRO2SG*رهاند+BE IND PRES 1SG PRO2SG
برهانند	V$رهانید+BE IND PRES 3PL*رهاند+BE IND PRES 3PL
برهانی	V$رهانید+BE IND PRES 2SG*رهاند+BE IND PRES 2SG
برهانید	V$رهانید+BE IND PAST 3SG#BE IMP 2PL#BE IND PRES 2PL*رهاند+BE IMP 2PL#BE IND PRES 2PL
برهانیدت	V$رهانید+BE IND PRES 2PL PRO2SG#BE IMP 2PL PRO2SG#BE IND PAST 3SG PRO2SG*رهاند+BE IND PRES 2PL PRO2SG#BE IMP 2PL PRO2SG
برهانیدم	V$رهانید+BE IND PRES 2PL PRO1SG#BE IND PAST 3SG PRO1SG#BE IND PAST 1SG#BE IMP 2PL PRO1SG*رهاند+BE IND PRES 2PL PRO1SG#BE IMP 2PL PRO1SG
برهانیدی	V$رهانید+BE SUB IRR 2PL#BE SUB IRRP 3SG#BE IND PAST 2SG*رهاند+BE SUB IRR 2PL
برهانیم	V$رهانید+BE IND PRES 1PL*رهاند+BE IND PRES 1PL
برهانیی	V$رهانید+BE SUB IRR 2SG*رهاند+BE SUB IRR 2SG
برهای	V$رست+BE SUB PRES 2SG*رهید+BE SUB PRES 2SG*برهود+IND PRES 2SG#IMP 2SG
برهایی	V$برهود+SUB IRR 2SG#IND PRES 2SG
برهد	V$رست+BE IND PRES 3SG*رهید+BE IND PRES 3SG
برهم	V$رست+BE IND PRES 1SG*رهید+BE IND PRES 1SG
برهمش	V$رست+BE IND PRES 1SG PRO3SG*رهید+BE IND PRES 1SG PRO3SG
برهمشان	V$رست+BE IND PRES 1SG PRO3PL*رهید+BE IND PRES 1SG PRO3PL
برهمی	V$رست+BE SUB IRR 1SG*رهید+BE SUB IRR 1SG
برهند	V$رست+BE IND PRES 3PL*رهید+BE IND PRES 3PL
برهندی	V$رست+BE SUB IRR 3PL*رهید+BE SUB IRR 3PL
برهود	V$برهود+IND PAST 3SG
برهی	V$رست+BE IND PRES 2SG*رهید+BE IND PRES 2SG
برهید	V$رست+BE IMP 2PL#BE IND PRES 2PL*رهید+BE IND PAST 3SG#BE IMP 2PL#BE IND PRES 2PL
برهیدم	V$رست+BE IND PRES 2PL PRO1SG#BE IMP 2PL PRO1SG*رهید+BE IND PRES 2PL PRO1SG#BE IND PAST 3SG PRO1SG#BE IND PAST 1SG#BE IMP 2PL PRO1SG
برهیدی	V$رست+BE SUB IRR 2PL*رهید+BE SUB IRR 2PL#BE SUB IRRP 3SG#BE IND PAST 2SG
برهیدیم	V$رهید+BE IND PAST 1PL
برهیم	V$رست+BE IND PRES 1PL*رهید+BE IND PRES 1PL
بره‌ام	V$رست+BE IMP 2SG PRO1SG*رهید+BE IMP 2SG PRO1SG
برو	V$رویید+BE IMP 2SG*رفت+BE IMP 2SG*رست+BE IMP 2SG
برواد	V$رویید+BE SUB PRES 3SG*رفت+BE SUB PRES 3SG*رست+BE SUB PRES 3SG
بروب	V$رفت+BE IMP 2SG*روبید+BE IMP 2SG
بروباد	V$رفت+BE SUB PRES 3SG*روبید+BE SUB PRES 3SG
بروبد	V$رفت+BE IND PRES 3SG*روبید+BE IND PRES 3SG
بروبش	V$رفت+BE IMP 2SG PRO3SG*روبید+BE IMP 2SG PRO3SG
بروبم	V$رفت+BE IMP 2SG PRO1SG#BE IND PRES 1SG*روبید+BE IMP 2SG PRO1SG#BE IND PRES 1SG
بروبند	V$رفت+BE IND PRES 3PL*روبید+BE IND PRES 3PL
بروبی	V$رفت+BE IND PRES 2SG*روبید+BE IND PRES 2SG
بروبیم	V$رفت+BE IND PRES 1PL*روبید+BE IND PRES 1PL
برود	V$رویید+BE IND PRES 3SG*رفت+BE IND PRES 3SG*رست+BE IND PRES 3SG
برودت	V$رویید+BE IND PRES 3SG PRO2SG*رفت+BE IND PRES 3SG PRO2SG*رست+BE IND PRES 3SG PRO2SG
برودی	V$رویید+BE SUB IRR 3SG*رفت+BE SUB IRR 3SG*رست+BE SUB IRR 3SG
بروفت	V$روفت+BE IND PAST 3SG
بروم	V$رویید+BE IND PRES 1SG*رفت+BE IND PRES 1SG*رست+BE IND PRES 1SG
برومی	V$رویید+BE SUB IRR 1SG*رفت+BE SUB IRR 1SG*رست+BE SUB IRR 1SG
بروند	V$رویید+BE IND PRES 3PL*رفت+BE IND PRES 3PL*رست+BE IND PRES 3PL
بروی	V$رویید+BE IMP 2SG#BE IND PRES 2SG*رفت+BE IND PRES 2SG*رست+BE IMP 2SG#BE IND PRES 2SG
برویان	V$رویاند+BE IMP 2SG
برویاند	V$رویید+BE SUB PRES 3PL*رست+BE SUB PRES 3PL*رویاند+BE IND PAST 3SG#BE IND PRES 3SG
برویانم	V$رویاند+BE IMP 2SG PRO1SG#BE IND PRES 1SG
برویانید	V$رویاند+BE IMP 2PL#BE IND PRES 2PL
برویت	V$رویید+BE IMP 2SG PRO2SG*رفت+BE IMP 2SG PRO2SG*رست+BE IMP 2SG PRO2SG
بروید	V$رویید+BE IMP 2PL#BE IND PRES 3SG#BE IND PRES 2PL*رفت+BE IMP 2PL#BE IND PRES 2PL*رست+BE IMP 2PL#BE IND PRES 3SG#BE IND PRES 2PL
برویدت	V$رویید+BE IND PRES 2PL PRO2SG#BE IMP 2PL PRO2SG#BE IND PRES 3SG PRO2SG*رفت+BE IND PRES 2PL PRO2SG#BE IMP 2PL PRO2SG*رست+BE IND PRES 2PL PRO2SG#BE IMP 2PL PRO2SG#BE IND PRES 3SG PRO2SG
برویدش	V$رویید+BE IND PRES 3SG PRO3SG#BE IND PRES 2PL PRO3SG#BE IMP 2PL PRO3SG*رفت+BE IND PRES 2PL PRO3SG#BE IMP 2PL PRO3SG*رست+BE IND PRES 3SG PRO3SG#BE IND PRES 2PL PRO3SG#BE IMP 2PL PRO3SG
برویش	V$رویید+BE IMP 2SG PRO3SG*رفت+BE IMP 2SG PRO3SG*رست+BE IMP 2SG PRO3SG
برویم	V$رویید+BE IMP 2SG PRO1SG#BE IND PRES 1SG#BE IND PRES 1PL*رفت+BE IMP 2SG PRO1SG#BE IND PRES 1PL*رست+BE IMP 2SG PRO1SG#BE IND PRES 1SG#BE IND PRES 1PL
برویند	V$رویید+BE IND PRES 3PL*رست+BE IND PRES 3PL
برویی	V$رویید+BE SUB IRR 2SG#BE IND PRES 2SG*رفت+BE SUB IRR 2SG*رست+BE SUB IRR 2SG#BE IND PRES 2SG
برویید	V$رویید+BE IND PAST 3SG#BE IMP 2PL#BE IND PRES 2PL*رست+BE IMP 2PL#BE IND PRES 2PL
بروییدست	V$رویید+BE IND 3SG PERF
بروییدم	V$رویید+BE IND PRES 2PL PRO1SG#BE IMP 2PL PRO1SG#BE IND PAST 1SG#BE IND PAST 3SG PRO1SG*رست+BE IND PRES 2PL PRO1SG#BE IMP 2PL PRO1SG
بروییم	V$رویید+BE IMP 2SG PRO1SG#BE IND PRES 2SG PRO1SG#BE IND PRES 1PL*رفت+BE IND PRES 2SG PRO1SG*رست+BE IMP 2SG PRO1SG#BE IND PRES 2SG PRO1SG#BE IND PRES 1PL
برچد	V$برچد+IND PAST 3SG
برچده	V$برچد+PP
برچنم	V$برچد+IMP 2SG PRO1SG#IND PRES 1SG
برچنند	V$برچد+IND PRES 3PL
برچنی	V$برچد+IND PRES 2SG
برچید	V$برچید+IND PAST 3SG#PREF IND PAST 3SG
برچیدش	V$برچید+PREF IND PAST 3SG PRO3SG#IND PAST 3SG PRO3SG
برچیدم	V$برچید+PREF IND PAST 3SG PRO1SG#IND PAST 1SG#IND PAST 3SG PRO1SG#PREF IND PAST 1SG
برچیدمی	V$برچید+SUB IRRP 1SG#PREF SUB IRRP 1SG
برچیدن	V$برچید+INF
برچیده	V$برچید+PP
برچیده‌ام	V$برچید+PREF IND 1SG PERF#IND 1SG PERF#PP PRO1SG
برچیده‌ای	V$برچید+PREF IND 2SG PERF#IND 2SG PERF
برچیدی	V$برچید+PREF IND PAST 2SG#SUB IRRP 3SG#PREF SUB IRRP 3SG#IND PAST 2SG
برچین	V$برچید+PREF IMP 2SG#IMP 2SG
برچیند	V$برچید+IND PRES 3SG#PREF IND PRES 3SG
برچینم	V$برچید+PREF IND PRES 1SG#IMP 2SG PRO1SG#IND PRES 1SG#PREF IMP 2SG PRO1SG
برچینمش	V$برچید+IND PRES 1SG PRO3SG#PREF IND PRES 1SG PRO3SG
